source_cbsa_code,source_metro,source_cluster,neighbor_rank,neighbor_cbsa_code,neighbor_metro,neighbor_cluster,distance,neighbor_annual_rent,neighbor_rpp_all_items,neighbor_rpp_housing,neighbor_median_household_income,neighbor_real_household_income,neighbor_mean_real_occ_wage,neighbor_mean_real_income_after_rent,neighbor_mean_rent_burden,neighbor_share_high_lq
16180,"Carson City, NV",3,4,45220,"Tallahassee, FL",3,6.788053119063284,15024.0,93.919,78.528,65261.0,69486.47238577924,59758.13200736805,43761.368839106035,0.31134613008110407,0.31117021276595747
16180,"Carson City, NV",3,5,30860,"Logan, UT-ID",3,6.8266068546041865,14412.0,95.927,90.959,81126.0,84570.55886246833,58634.29237551348,43610.36793296863,0.3017569074435835,0.34901960784313724
16180,"Carson City, NV",3,6,47380,"Waco, TX",4,6.847865171953648,13812.0,92.55,83.531,66205.0,71534.30578065911,63271.5083520552,48347.68339257384,0.28515605049146603,0.2621082621082621
16180,"Carson City, NV",3,7,44300,"State College, PA",4,6.963638207827574,14484.0,96.762,85.688,74291.0,76777.04057377896,63660.19718484529,48691.51113040243,0.28255179120848817,0.3134920634920635
16180,"Carson City, NV",3,8,41660,"San Angelo, TX",2,7.019210254816444,13860.0,92.453,81.442,68419.0,74004.08856391897,58094.47881147742,43103.07777527525,0.30891388764814864,0.3392070484581498
16180,"Carson City, NV",3,9,41540,"Salisbury, MD",2,7.059381947995182,15288.0,95.617,87.212,73802.0,77185.01940031584,64197.91982597236,48209.13122143551,0.2976588692551509,0.3983402489626556
16180,"Carson City, NV",3,10,37860,"Pensacola-Ferry Pass-Brent, FL",3,7.11254201102042,16248.0,97.717,98.77,75967.0,77741.84635222121,58562.87738004662,41935.26908261629,0.3324508354890374,0.3230769230769231
16220,"Casper, WY",2,1,46300,"Twin Falls, ID",2,4.045151882745895,12852.0,92.108,73.833,68810.0,74705.78017110348,59987.28474757254,46034.099356509876,0.27227558436631183,0.4236453201970443
16220,"Casper, WY",2,2,48540,"Wheeling, WV-OH",2,4.9984752313147345,9744.0,88.323,51.443,57418.0,65009.11427374523,63569.55545162468,52537.32149218037,0.2104281474137525,0.4068441064638783
16220,"Casper, WY",2,3,13740,"Billings, MT",4,5.055028612196507,13404.0,93.526,77.364,77194.0,82537.476209824,65507.996490445395,51176.152938919615,0.2575829546765246,0.4252199413489736
16220,"Casper, WY",2,4,22520,"Florence-Muscle Shoals, AL",2,5.071494881470593,10236.0,84.817,47.677,61891.0,72970.04138321328,60980.613091131,48912.27773383236,0.2468446353120323,0.4383561643835616
16220,"Casper, WY",2,5,24300,"Grand Junction, CO",2,5.291719393311872,14184.0,95.476,86.367,73658.0,77148.18383677573,62686.99538552695,47830.90589706912,0.27235353663590656,0.42402826855123676
16220,"Casper, WY",2,6,22140,"Farmington, NM",2,5.382850462932772,11472.0,87.707,56.552,55872.0,63703.01116216494,64504.34695771934,51424.433153804035,0.24074411044968866,0.39408866995073893
16220,"Casper, WY",2,7,24500,"Great Falls, MT",2,5.490408364029959,11268.0,96.845,97.115,67690.0,69895.19335019877,58202.4368836801,46567.34988899788,0.23183230705586225,0.46534653465346537
16220,"Casper, WY",2,8,30300,"Lewiston, ID-WA",2,5.591795917975921,12288.0,91.16,71.925,72475.0,79503.07152259763,63079.71045665597,49600.114142483086,0.24642421751260365,0.32679738562091504
16220,"Casper, WY",2,9,16940,"Cheyenne, WY",2,5.602169179207247,13920.0,96.491,89.828,80173.0,83088.57820936668,64502.64302683034,50076.42711031999,0.2690342234314558,0.46543778801843316
16220,"Casper, WY",2,10,33140,"Michigan City-La Porte, IN",2,5.708908656240147,11712.0,91.682,68.451,71055.0,77501.58155363103,60308.200852819915,47533.61042067401,0.24751796376976304,0.34759358288770054
16300,"Cedar Rapids, IA",4,1,19340,"Davenport-Moline-Rock Island, IA-IL",4,2.8856227343512275,11292.0,89.079,68.346,72738.0,81655.60906610986,68382.6994289967,55706.31105463237,0.21823192377203676,0.26218097447795824
16300,"Cedar Rapids, IA",4,2,22020,"Fargo, ND-MN",4,3.635348102486986,11604.0,90.871,81.142,76756.0,84466.99166950952,70028.45303293191,57258.702507461734,0.2124077502340074,0.3530864197530864
16300,"Cedar Rapids, IA",4,3,47940,"Waterloo-Cedar Falls, IA",4,4.054451649614315,11724.0,87.057,63.13,70811.0,81338.66317470162,68655.5861916745,55188.54735505022,0.23019771670532055,0.3227848101265823
16300,"Cedar Rapids, IA",4,4,24580,"Green Bay, WI",4,4.203873033964499,12120.0,93.086,74.696,79267.0,85154.5882302387,65835.59204587441,52815.37418282305,0.22732122905949836,0.3058252427184466
16300,"Cedar Rapids, IA",4,5,41060,"St. Cloud, MN",4,4.268086784503633,12504.0,87.632,65.057,76497.0,87293.45444586451,74021.877683782,59753.11741356108,0.2236348658352055,0.3261538461538461
16300,"Cedar Rapids, IA",4,6,19780,"Des Moines-West Des Moines, IA",4,4.332733158328761,13800.0,91.701,84.741,85890.0,93663.10072954494,69766.47267337589,54717.563719275066,0.2534210687134835,0.2922465208747515
16300,"Cedar Rapids, IA",4,7,20220,"Dubuque, IA",4,4.428013545771654,11508.0,87.328,64.046,77630.0,88894.74166361304,68162.83658790293,54984.93259376588,0.22657559632048996,0.34
16300,"Cedar Rapids, IA",4,8,36780,"Oshkosh-Neenah, WI",4,4.436841969113601,11580.0,92.929,74.442,74925.0,80626.06936478386,68307.04823702751,55845.92200086871,0.21430529948188135,0.32450331125827814
16300,"Cedar Rapids, IA",4,9,30700,"Lincoln, NE",4,4.535942746533815,12984.0,91.581,84.208,75049.0,81948.22070080039,66038.39117887121,51860.77791847877,0.24763292461288774,0.40046296296296297
16300,"Cedar Rapids, IA",4,10,45820,"Topeka, KS",4,4.5928750401412834,11652.0,88.82,64.987,69888.0,78684.98086016663,67111.28207694297,53992.61511004362,0.23044157947003216,0.3374233128834356
16540,"Chambersburg, PA",2,1,30140,"Lebanon, PA",2,2.9822389475878586,13320.0,93.214,66.039,78425.0,84134.35749994636,62203.51361122803,47913.814638970645,0.2692273627288504,0.35023041474654376
16540,"Chambersburg, PA",2,2,44420,"Staunton-Stuarts Draft, VA",2,3.498661324050616,12816.0,91.128,68.232,73544.0,80704.0646124133,64357.79601245547,50294.061485197104,0.2596089907875784,0.3611111111111111
16540,"Chambersburg, PA",2,3,49620,"York-Hanover, PA",4,3.599853692972112,14316.0,96.0,79.762,84829.0,88363.54166666667,63750.44718013469,48837.94718013469,0.27805188096679934,0.2964824120603015
16540,"Chambersburg, PA",2,4,27500,"Janesville-Beloit, WI",4,4.397510158022609,12444.0,93.703,79.552,75673.0,80758.35352123197,66473.54932463648,53193.29148870807,0.24034669263041522,0.32567049808429116
16540,"Chambersburg, PA",2,5,28450,"Kenosha, WI",5,4.41572666842763,14628.0,101.118,95.814,81239.0,80340.78996815602,63315.08555071433,48848.81841726628,0.2731131807864298,0.29435483870967744
16540,"Chambersburg, PA",2,6,17420,"Cleveland, TN",2,4.486638801468605,12072.0,88.08,60.327,66135.0,75085.14986376022,61338.95322434151,47633.23115349682,0.27203319219128225,0.3251231527093596
16540,"Chambersburg, PA",2,7,39740,"Reading, PA",4,4.704184809104197,14172.0,97.06,85.419,79777.0,82193.48856377498,63929.24829493275,49327.970734660754,0.26702749400029324,0.2684729064039409
16540,"Chambersburg, PA",2,8,39540,"Racine-Mount Pleasant, WI",4,4.855911998370538,12960.0,95.961,92.029,78096.0,81383.06186888424,64313.61930148584,50808.132697553,0.24865044638818126,0.31417624521072796
16540,"Chambersburg, PA",2,9,33780,"Monroe, MI",2,4.8758868430663185,12708.0,93.492,74.641,77335.0,82718.30744876566,66457.0452288844,52864.43837482201,0.24608840979640453,0.34183673469387754
16540,"Chambersburg, PA",2,10,40580,"Rocky Mount, NC",2,4.965251623713908,11040.0,88.012,56.103,59636.0,67758.94196245966,63586.16470998596,51042.42067508163,0.23718808245067868,0.37398373983739835
16580,"Champaign-Urbana, IL",4,1,37900,"Peoria, IL",4,4.055465021328249,11460.0,91.231,63.763,71857.0,78763.79739342986,69581.11682553023,57019.59716664234,0.21445568399867354,0.30238726790450926
16580,"Champaign-Urbana, IL",4,2,29100,"La Crosse-Onalaska, WI-MN",4,4.24443773887889,12324.0,91.769,69.386,73340.0,79918.05511665158,67956.63342042305,54527.26184614416,0.23195177286284113,0.3104575163398693
16580,"Champaign-Urbana, IL",4,3,45780,"Toledo, OH",4,4.651422666859046,11268.0,91.455,67.317,65486.0,71604.61429118145,66680.42277093793,54359.609256094576,0.21694709413389476,0.2801724137931034
16580,"Champaign-Urbana, IL",4,4,13780,"Binghamton, NY",4,4.790402128389146,11268.0,92.863,69.694,64590.0,69554.07428146839,69819.2476058189,57685.24375067746,0.20875934676794164,0.33432835820895523
16580,"Champaign-Urbana, IL",4,5,28020,"Kalamazoo-Portage, MI",4,4.798935646705247,13116.0,94.84,81.59,72532.0,76478.27920708562,66113.98144242936,52284.37368199071,0.24899406391349468,0.3254437869822485
16580,"Champaign-Urbana, IL",4,6,19430,"Dayton-Kettering-Beavercreek, OH",4,4.831956118180018,12468.0,92.694,72.712,71739.0,77393.3587934494,69465.98837606114,56015.2795923211,0.2309123392681901,0.2871900826446281
16580,"Champaign-Urbana, IL",4,7,44100,"Springfield, IL",4,4.908082258507462,11748.0,92.745,71.616,75895.0,81831.90468488866,66825.75246857957,54158.76233434053,0.22267191134467204,0.30914826498422715
16580,"Champaign-Urbana, IL",4,8,10420,"Akron, OH",4,4.956928607654735,12396.0,93.37,76.785,72371.0,77509.9068223198,65443.69046198477,52167.47754563048,0.23829894393732945,0.2775423728813559
16580,"Champaign-Urbana, IL",4,9,17860,"Columbia, MO",4,4.958578878992446,12840.0,89.438,69.248,72340.0,80882.84621749145,66558.14857563554,52201.83470457402,0.25362735798030933,0.309375
16580,"Champaign-Urbana, IL",4,10,38340,"Pittsfield, MA",5,4.991004910255722,13164.0,95.106,73.452,76013.0,79924.50528883561,72935.90909386499,59094.51107481257,0.22577645314782158,0.398406374501992
16620,"Charleston, WV",4,1,45820,"Topeka, KS",4,5.3741752069796025,11652.0,88.82,64.987,69888.0,78684.98086016663,67111.28207694297,53992.61511004362,0.23044157947003216,0.3374233128834356
16620,"Charleston, WV",4,2,31420,"Macon-Bibb County, GA",2,5.433080500437806,12528.0,88.528,58.916,59526.0,67239.74335803361,62706.12035379103,48554.66544686892,0.2700999257002899,0.3050847457627119
16620,"Charleston, WV",4,3,27140,"Jackson, MS",4,6.106589333691022,12864.0,89.048,64.768,61644.0,69225.58620070074,61146.49303705735,46700.35163017566,0.2819898425244015,0.29082774049217003
16620,"Charleston, WV",4,4,26580,"Huntington-Ashland, WV-KY-OH",2,6.128082454989235,10608.0,88.422,51.257,60078.0,67944.62916468752,61336.21257419301,49339.19825648927,0.23270316864726165,0.3569553805774278
16620,"Charleston, WV",4,5,10500,"Albany, GA",2,6.1616995104054055,11400.0,87.669,54.626,56906.0,64910.05942807606,63410.94034166649,50407.48415989186,0.2527808062075669,0.3601694915254237
16620,"Charleston, WV",4,6,33860,"Montgomery, AL",4,6.3256486057474,13140.0,89.682,64.347,64010.0,71374.41181061974,61830.14057075741,47178.37098488734,0.28340972491274713,0.3485254691689008
16620,"Charleston, WV",4,7,24780,"Greenville, NC",4,6.350611737501826,11916.0,88.402,57.326,58188.0,65822.04022533426,66882.18929713823,53402.85625037458,0.2446559569768659,0.33568904593639576
16620,"Charleston, WV",4,8,27620,"Jefferson City, MO",4,6.36057840036324,9924.0,87.975,62.123,74030.0,84148.90593918727,62907.06604089909,51626.588632544444,0.20958104529687277,0.3402777777777778
16620,"Charleston, WV",4,9,10780,"Alexandria, LA",2,6.382619475576503,11352.0,85.686,53.684,56353.0,65766.86973367877,61858.973038780015,48610.60107603231,0.2594567995595722,0.4099099099099099
16620,"Charleston, WV",4,10,40220,"Roanoke, VA",4,6.392572521542856,12516.0,93.618,78.531,68761.0,73448.482129505,62641.13272502912,49271.9088578241,0.25237181089584726,0.2727272727272727
16700,"Charleston-North Charleston, SC",3,1,27260,"Jacksonville, FL",3,3.52968457088708,18156.0,99.484,109.777,79643.0,80056.08942141451,61809.61575844957,43559.44487669975,0.3471988980962408,0.21837088388214904
16700,"Charleston-North Charleston, SC",3,2,48900,"Wilmington, NC",3,4.135760928981271,16668.0,96.422,93.215,76471.0,79308.66399784281,61990.545528534785,44704.034151463165,0.33401982090631044,0.33093525179856115
16700,"Charleston-North Charleston, SC",3,3,47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",1,4.152233533822934,17736.0,97.941,99.805,82330.0,84060.8121215834,65890.17057801326,47781.30912060523,0.3266761783574887,0.2770034843205575
16700,"Charleston-North Charleston, SC",3,4,14260,"Boise City, ID",3,4.181926893965951,17844.0,98.391,105.58,85987.0,87393.15587807828,62582.30278719957,44446.497683074194,0.33615988563011345,0.2851153039832285
16700,"Charleston-North Charleston, SC",3,5,42340,"Savannah, GA",3,4.357480866238207,17448.0,95.206,86.012,77180.0,81066.31934962083,62240.72121680006,43914.14516066914,0.3525628748734045,0.26153846153846155
16700,"Charleston-North Charleston, SC",3,6,11700,"Asheville, NC",3,4.600410182283931,15552.0,96.506,93.371,71838.0,74438.89499098502,61864.169371974436,45749.10916846377,0.3029191910352288,0.3237410071942446
16700,"Charleston-North Charleston, SC",3,7,16740,"Charlotte-Concord-Gastonia, NC-SC",1,4.619545499350386,17676.0,97.348,97.635,83304.0,85573.40674692855,65335.56193294378,47178.02402769663,0.32930309038430056,0.20500782472613457
16700,"Charleston-North Charleston, SC",3,8,39580,"Raleigh-Cary, NC",1,4.657810037004046,18876.0,98.157,103.476,100103.0,101982.5381786322,66179.1612271303,46948.74464960654,0.34717101034965425,0.2859778597785978
16700,"Charleston-North Charleston, SC",3,9,39900,"Reno, NV",3,4.6716207301603445,19104.0,101.014,123.478,87485.0,86606.80697725067,63229.712016809666,44317.4820288872,0.34879671340643237,0.30364372469635625
16700,"Charleston-North Charleston, SC",3,10,17820,"Colorado Springs, CO",1,4.689985233566038,20388.0,100.707,116.207,90144.0,89511.15612618787,66961.94500625262,46717.076228511236,0.3564059462598079,0.34475374732334046
16740,"Charlotte-Concord-Gastonia, NC-SC",1,1,12060,"Atlanta-Sandy Springs-Roswell, GA",1,3.311473122084351,20064.0,100.058,111.022,89724.0,89671.99024565752,65399.90559141387,45347.53596579673,0.3707652333637077,0.20268256333830104
16740,"Charlotte-Concord-Gastonia, NC-SC",1,2,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",1,3.4177082993010965,18336.0,96.338,104.626,85447.0,88695.0113143308,65971.2658122988,46938.27779095728,0.3405239575125513,0.24666666666666667
16740,"Charlotte-Concord-Gastonia, NC-SC",1,3,27260,"Jacksonville, FL",3,3.5111271066921588,18156.0,99.484,109.777,79643.0,80056.08942141451,61809.61575844957,43559.44487669975,0.3471988980962408,0.21837088388214904
16740,"Charlotte-Concord-Gastonia, NC-SC",1,4,41700,"San Antonio-New Braunfels, TX",4,3.623393305793461,16356.0,94.716,94.575,76213.0,80464.75780227206,65452.93090162896,48184.465172501885,0.3194721786194416,0.20689655172413793
16740,"Charlotte-Concord-Gastonia, NC-SC",1,5,47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",1,3.785152621656387,17736.0,97.941,99.805,82330.0,84060.8121215834,65890.17057801326,47781.30912060523,0.3266761783574887,0.2770034843205575
16740,"Charlotte-Concord-Gastonia, NC-SC",1,6,39580,"Raleigh-Cary, NC",1,3.9433225936646332,18876.0,98.157,103.476,100103.0,101982.5381786322,66179.1612271303,46948.74464960654,0.34717101034965425,0.2859778597785978
16740,"Charlotte-Concord-Gastonia, NC-SC",1,7,40060,"Richmond, VA",1,3.97014482609165,17364.0,97.858,99.136,86679.0,88576.30444112897,68241.30691375065,50497.22875969068,0.3106618908925918,0.2777777777777778
16740,"Charlotte-Concord-Gastonia, NC-SC",1,8,26420,"Houston-Pasadena-The Woodlands, TX",1,4.175746286197143,17160.0,98.629,104.51,82168.0,83310.18260349389,65673.29157864783,48274.75767888204,0.3248826294257687,0.21343283582089553
16740,"Charlotte-Concord-Gastonia, NC-SC",1,9,38060,"Phoenix-Mesa-Chandler, AZ",1,4.210136236949702,20424.0,103.316,121.236,88301.0,85466.91703124394,63795.93762867011,44027.46033570484,0.36109507456401635,0.23355263157894737
16740,"Charlotte-Concord-Gastonia, NC-SC",1,10,19100,"Dallas-Fort Worth-Arlington, TX",1,4.223762614890668,19368.0,103.09,117.874,90275.0,87569.11436608787,64319.4799120766,45532.012650460536,0.35664425864692695,0.19602272727272727
16820,"Charlottesville, VA",1,1,22660,"Fort Collins-Loveland, CO",1,4.384740198830666,20592.0,101.128,120.592,93765.0,92719.12823352583,68590.8747918329,48228.56168369273,0.34663914441524585,0.41745283018867924
16820,"Charlottesville, VA",1,2,15540,"Burlington-South Burlington, VT",1,5.152971191813286,18972.0,100.949,103.842,93043.0,92168.32261835184,66738.16237156141,47944.51409371814,0.3245192313047483,0.39050131926121373
16820,"Charlottesville, VA",1,3,17820,"Colorado Springs, CO",1,5.4190018244304,20388.0,100.707,116.207,90144.0,89511.15612618787,66961.94500625262,46717.076228511236,0.3564059462598079,0.34475374732334046
16820,"Charlottesville, VA",1,4,39580,"Raleigh-Cary, NC",1,5.461387160678003,18876.0,98.157,103.476,100103.0,101982.5381786322,66179.1612271303,46948.74464960654,0.34717101034965425,0.2859778597785978
16820,"Charlottesville, VA",1,5,31540,"Madison, WI",1,5.6060934011665315,16248.0,97.287,99.748,88804.0,91280.4382908302,70765.56801523487,54064.46714872649,0.2777887735363412,0.3302238805970149
16820,"Charlottesville, VA",1,6,20500,"Durham-Chapel Hill, NC",1,5.712582893363405,17592.0,97.572,98.934,83500.0,85577.8297052433,69635.24282625629,51605.480189434245,0.3129417851272658,0.30269058295964124
16820,"Charlottesville, VA",1,7,13460,"Bend, OR",3,5.785605846932342,20364.0,103.607,109.958,89788.0,86662.09812078334,63998.86696921613,44343.824356265264,0.35544100910429943,0.3914209115281501
16820,"Charlottesville, VA",1,8,38860,"Portland-South Portland, ME",1,5.857258760508246,17820.0,101.858,105.164,92175.0,90493.62838461387,65501.915349666735,48006.971408101024,0.3058479428735404,0.3081761006289308
16820,"Charlottesville, VA",1,9,40060,"Richmond, VA",1,5.977533771133544,17364.0,97.858,99.136,86679.0,88576.30444112897,68241.30691375065,50497.22875969068,0.3106618908925918,0.2777777777777778
16820,"Charlottesville, VA",1,10,47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",1,6.100308202426602,17736.0,97.941,99.805,82330.0,84060.8121215834,65890.17057801326,47781.30912060523,0.3266761783574887,0.2770034843205575
16860,"Chattanooga, TN-GA",4,1,28940,"Knoxville, TN",4,2.336556995325262,13740.0,92.569,82.783,72422.0,78235.69445494712,64160.4664692093,49317.48447739778,0.27624760022122646,0.29259259259259257
16860,"Chattanooga, TN-GA",4,2,24860,"Greenville-Anderson-Greer, SC",4,3.1132337392017995,13800.0,93.26,76.836,71240.0,76388.59103581385,64467.9390950032,49670.598327257125,0.27513359975790086,0.2655038759689923
16860,"Chattanooga, TN-GA",4,3,47380,"Waco, TX",4,3.1783961146313517,13812.0,92.55,83.531,66205.0,71534.30578065911,63271.5083520552,48347.68339257384,0.28515605049146603,0.2621082621082621
16860,"Chattanooga, TN-GA",4,4,46140,"Tulsa, OK",4,3.2917591542695295,12936.0,89.214,68.235,69359.0,77744.52440199968,65785.36914696037,51285.40277396959,0.2634387283725328,0.2770137524557957
16860,"Chattanooga, TN-GA",4,5,24660,"Greensboro-High Point, NC",4,3.3199961744832924,13116.0,92.865,74.519,65565.0,70602.48748182846,64513.973821422944,50390.245829176136,0.2594799531728843,0.278
16860,"Chattanooga, TN-GA",4,6,11100,"Amarillo, TX",2,3.4546297800944803,13032.0,91.82,78.38,69611.0,75812.45915922457,61035.46924106171,46842.48296356226,0.2803830781797324,0.2767857142857143
